 CV1 CV2 Energy	Phi   Psi  W1  W2  
0.087771 	 0.081330 	 0.330339 	 -2.647520 	 2.510981 	 3.110455 	 3.103481 
0.155410 	 -0.017279 	 0.330717 	 1.224784 	 -0.885265 	 2.986650 	 -3.110464 
0.092708 	 0.084206 	 0.331462 	 -2.433210 	 0.750809 	 -3.070362 	 3.108162 
0.222178 	 0.138069 	 0.332656 	 -1.445114 	 1.077293 	 -3.046399 	 -3.114450 
0.229853 	 0.041427 	 0.333512 	 -1.438588 	 1.304839 	 3.090699 	 -3.028472 
0.133438 	 0.133338 	 0.333970 	 -2.032767 	 0.214759 	 -3.049457 	 3.069573 
0.197823 	 0.018973 	 0.334331 	 -1.466659 	 1.344897 	 -3.123278 	 3.138932 
0.255875 	 0.183007 	 0.335064 	 -1.418482 	 1.010662 	 -3.014681 	 3.137811 
0.216648 	 0.067982 	 0.335419 	 -1.524563 	 1.612465 	 3.099254 	 -2.970174 
0.183235 	 0.086194 	 0.335695 	 -1.540661 	 1.170582 	 -3.011404 	 -3.074000 
0.148638 	 0.128275 	 0.337153 	 1.156110 	 -0.782141 	 2.952422 	 -3.110047 
0.134636 	 0.134634 	 0.338853 	 -2.258242 	 0.335642 	 -3.126314 	 3.070961 
0.185892 	 0.083115 	 0.339282 	 -1.578328 	 1.393103 	 -3.137258 	 -3.049520 
0.094610 	 0.079098 	 0.339890 	 -3.094074 	 2.896810 	 -2.991653 	 3.093148 
0.193533 	 0.103236 	 0.340266 	 -1.467662 	 1.181744 	 -3.044017 	 -3.072246 
0.148286 	 -0.014557 	 0.340692 	 1.218353 	 -0.859733 	 2.992504 	 -3.112060 
0.287359 	 0.048847 	 0.340904 	 -1.426298 	 1.456490 	 3.131648 	 -3.002723 
0.189257 	 0.042850 	 0.341229 	 -1.446456 	 1.340018 	 -3.088505 	 -3.044497 
0.188771 	 0.025471 	 0.342353 	 -1.472901 	 1.342753 	 -3.130320 	 3.135853 
0.195502 	 0.097328 	 0.342438 	 -1.484550 	 1.253416 	 -3.060502 	 -3.047399 
0.176092 	 0.032668 	 0.343421 	 -2.730114 	 -3.058185 	 2.996790 	 3.139362 
0.006233 	 0.217948 	 0.344051 	 -2.347898 	 2.069307 	 0.019164 	 -3.104906 
0.173335 	 0.072802 	 0.344178 	 -1.408066 	 0.944141 	 -3.013244 	 3.105984 
0.247651 	 0.178316 	 0.345536 	 -1.456583 	 1.178126 	 -3.025053 	 -3.076677 
0.206223 	 0.059345 	 0.347107 	 -1.448276 	 1.557160 	 3.076142 	 -2.992125 
-0.132099 	 0.191520 	 0.348027 	 -2.603795 	 2.574610 	 0.014613 	 3.062582 
0.247443 	 0.133094 	 0.348552 	 -2.809394 	 2.729843 	 3.114118 	 3.087953 
0.228936 	 0.091400 	 0.350892 	 -1.463751 	 1.082852 	 -3.048062 	 -3.117837 
0.112025 	 0.045642 	 0.351829 	 -2.596476 	 2.569638 	 3.103222 	 3.075737 
0.009367 	 -0.037334 	 0.352316 	 -2.294415 	 1.200217 	 3.138959 	 -0.086022 
0.165490 	 0.143284 	 0.353102 	 -2.789068 	 -2.999074 	 3.010677 	 3.118619 
-0.118935 	 -0.178722 	 0.355520 	 -2.218252 	 2.661473 	 3.011047 	 -0.143705 
0.192764 	 0.084950 	 0.356055 	 -1.552854 	 1.388296 	 3.133502 	 -3.053074 
0.102436 	 -0.002394 	 0.357718 	 -2.733303 	 2.883510 	 3.066514 	 2.978584 
0.194579 	 0.047670 	 0.360057 	 -1.445829 	 1.293946 	 -3.086249 	 -3.056450 
0.113269 	 0.009735 	 0.360166 	 -2.619325 	 2.541325 	 3.128151 	 3.081811 
0.204663 	 0.133211 	 0.360710 	 -1.459309 	 1.195738 	 -3.037820 	 -3.070020 
0.214777 	 0.129357 	 0.361112 	 -1.451937 	 1.060610 	 -3.015048 	 -3.119931 
0.191790 	 0.051725 	 0.362225 	 -1.443675 	 1.287919 	 -3.077755 	 -3.058240 
0.082756 	 0.020587 	 0.363334 	 -2.571647 	 2.321911 	 3.133221 	 3.047262 
0.176779 	 0.097694 	 0.364016 	 -1.446401 	 1.175380 	 -3.095336 	 -3.072412 
-0.013014 	 0.117488 	 0.364176 	 -1.520303 	 -0.164531 	 0.041063 	 -3.139127 
0.087397 	 0.075506 	 0.364551 	 -2.217113 	 0.579080 	 -3.027586 	 3.127925 
0.186978 	 0.109219 	 0.364820 	 -1.546971 	 1.280898 	 -3.020890 	 -3.043223 
0.159318 	 0.138894 	 0.365364 	 1.267034 	 -0.830473 	 2.961027 	 -3.106264 
-0.080364 	 -0.167967 	 0.365601 	 -2.353685 	 2.731469 	 2.988270 	 -0.040039 
0.156768 	 -0.017765 	 0.367842 	 1.219534 	 -0.871476 	 3.010971 	 -3.116923 
0.024184 	 0.065677 	 0.368376 	 -1.478546 	 -0.350231 	 0.303356 	 -3.097249 
0.192324 	 0.039524 	 0.368664 	 -1.446331 	 1.309669 	 -3.082451 	 -3.058471 
-0.032221 	 -0.211064 	 0.370858 	 -2.779029 	 2.523768 	 3.139567 	 -0.156964 
0.158279 	 0.029229 	 0.371691 	 -1.463799 	 1.390147 	 -3.129399 	 -3.107627 
0.163561 	 0.049673 	 0.372776 	 1.226518 	 -0.779499 	 2.900275 	 -3.089874 
0.010743 	 -0.031853 	 0.373161 	 -1.814939 	 1.752843 	 -3.089358 	 0.037807 
0.177316 	 0.026989 	 0.373221 	 -1.452424 	 1.371758 	 -3.100501 	 -3.036390 
0.021906 	 0.066823 	 0.374087 	 -1.580351 	 -0.134225 	 0.200299 	 -3.139341 
0.172697 	 0.098559 	 0.374535 	 -1.451004 	 1.193720 	 -3.064975 	 -3.071030 
0.073440 	 0.009136 	 0.375193 	 -2.734229 	 2.869169 	 3.067510 	 3.020038 
-0.119939 	 0.196977 	 0.375586 	 -2.187040 	 2.678265 	 -0.147078 	 3.033678 
-0.013579 	 0.154263 	 0.375915 	 -1.848228 	 0.131431 	 -0.066892 	 -3.124152 
0.233542 	 0.031089 	 0.376128 	 -1.445150 	 1.295293 	 -3.085006 	 -3.056599 
0.111017 	 0.054604 	 0.376457 	 -2.534461 	 2.397644 	 -3.134513 	 3.097344 
0.176662 	 0.101674 	 0.376469 	 -1.468333 	 1.166032 	 -3.011847 	 -3.074638 
0.010469 	 -0.031559 	 0.378112 	 -1.831250 	 1.743321 	 -3.091876 	 0.038327 
-0.121971 	 -0.179135 	 0.378617 	 -2.255990 	 2.654170 	 3.011525 	 -0.097717 
0.151348 	 0.129019 	 0.378738 	 -2.804825 	 -2.949264 	 3.018292 	 3.109406 
0.108376 	 0.214398 	 0.379019 	 -1.140076 	 -0.333440 	 -0.056247 	 -3.102140 
0.234109 	 0.119825 	 0.379691 	 -2.858377 	 2.745053 	 3.130753 	 3.082535 
0.084840 	 0.074020 	 0.380949 	 -2.646549 	 2.687352 	 3.138036 	 3.079933 
0.179022 	 0.059891 	 0.381598 	 -1.414879 	 0.967065 	 -3.018033 	 3.108345 
0.170444 	 0.207346 	 0.381675 	 -2.378368 	 -0.171682 	 3.107499 	 3.133612 
0.146947 	 0.054885 	 0.381989 	 -1.429712 	 0.978210 	 -3.013490 	 3.118941 
0.016595 	 0.075286 	 0.382055 	 -1.323343 	 -0.426217 	 0.197903 	 -3.108936 
0.098063 	 0.292056 	 0.382160 	 -2.726942 	 -0.355800 	 0.210916 	 -3.106763 
0.092844 	 0.094242 	 0.382205 	 -2.076144 	 0.437901 	 -3.048750 	 2.917822 
0.242487 	 0.092142 	 0.382283 	 -2.440466 	 2.679338 	 3.015458 	 3.095196 
0.124606 	 0.046563 	 0.383239 	 -2.750269 	 2.736913 	 3.134973 	 3.068489 
0.192115 	 0.043000 	 0.384308 	 -1.436850 	 1.424235 	 -3.115927 	 -3.053881 
0.112103 	 0.014932 	 0.384685 	 -2.391369 	 2.694376 	 3.039243 	 3.073933 
0.153422 	 0.061811 	 0.385795 	 1.212991 	 -0.825685 	 2.962411 	 -3.105130 
0.115417 	 0.046720 	 0.386076 	 -2.559016 	 2.544403 	 3.100173 	 3.065055 
-0.010648 	 0.120513 	 0.387102 	 -1.523630 	 -0.223791 	 0.145213 	 3.133946 
0.234565 	 0.182484 	 0.388191 	 -2.798721 	 -2.973154 	 3.020324 	 3.138924 
0.112678 	 0.020367 	 0.388234 	 -2.327499 	 2.644113 	 3.096820 	 3.078273 
0.169218 	 0.027519 	 0.388262 	 -2.390820 	 2.689737 	 3.041214 	 3.075523 
0.226071 	 0.019272 	 0.389084 	 -1.451402 	 1.424487 	 -3.108970 	 -3.025418 
0.051891 	 0.094007 	 0.390177 	 -1.609528 	 -0.239417 	 0.358326 	 -3.115404 
0.044753 	 0.129530 	 0.390659 	 -1.494592 	 -0.239526 	 0.117316 	 -3.119997 
0.170185 	 0.033125 	 0.391275 	 1.199241 	 -0.717609 	 2.989271 	 -3.064367 
0.092231 	 0.087094 	 0.391487 	 -2.275843 	 0.656938 	 -3.079104 	 -3.115647 
0.193580 	 0.062629 	 0.392769 	 -1.427793 	 1.089331 	 -3.045930 	 -3.126031 
0.187240 	 0.061715 	 0.392895 	 -1.466101 	 1.190795 	 -3.068426 	 -3.073234 
0.063075 	 -0.193320 	 0.393015 	 -1.191935 	 2.316712 	 3.135214 	 -0.284768 
0.118709 	 0.215189 	 0.393290 	 -2.002696 	 -0.016021 	 0.355003 	 -3.127419 
-0.121255 	 0.204348 	 0.394879 	 -2.633827 	 2.586676 	 -0.017747 	 3.059213 
0.153872 	 0.129973 	 0.394954 	 -1.688727 	 1.912401 	 3.085711 	 -3.062169 
0.154981 	 0.133654 	 0.395470 	 -2.785636 	 -3.104611 	 3.029295 	 3.023858 
-0.012604 	 0.117627 	 0.396056 	 -1.516721 	 -0.161357 	 0.033935 	 3.139601 
-0.019626 	 0.156531 	 0.396278 	 -1.436925 	 -0.253034 	 -0.266555 	 -3.076765 
0.132930 	 0.140748 	 0.396541 	 -1.977074 	 0.208694 	 -3.040647 	 3.063451 
0.203795 	 0.183430 	 0.396727 	 -2.785161 	 -3.051497 	 3.017126 	 3.066570 
0.097961 	 0.108829 	 0.396728 	 -1.834518 	 0.127049 	 -3.041719 	 3.061132 
0.180588 	 0.038251 	 0.396839 	 -2.402895 	 2.650244 	 3.009626 	 3.087853 
0.193490 	 0.050455 	 0.397322 	 -1.424270 	 1.047872 	 -3.035341 	 -3.135795 
-0.005401 	 -0.029524 	 0.397504 	 -2.362338 	 1.269587 	 -3.128943 	 -0.097705 
-0.029989 	 -0.067382 	 0.397741 	 -2.800068 	 2.597443 	 -3.045653 	 -0.079025 
0.198694 	 0.053707 	 0.397741 	 -1.409102 	 1.026269 	 -3.036939 	 3.134396 
0.204541 	 0.114131 	 0.398025 	 -1.512506 	 1.261127 	 -2.970447 	 -3.053816 
0.002332 	 -0.017549 	 0.398447 	 -2.214325 	 1.039068 	 -3.066446 	 0.008452 
0.199102 	 0.056427 	 0.398932 	 -1.428750 	 1.087864 	 -3.050577 	 -3.132152 
0.202118 	 0.055364 	 0.398956 	 -1.414005 	 1.077673 	 -3.053911 	 -3.138560 
0.149856 	 0.071396 	 0.399814 	 -1.557860 	 1.292520 	 -3.064535 	 -3.041697 
0.003856 	 -0.039977 	 0.400284 	 -2.303711 	 1.161709 	 -3.133997 	 -0.042539 
0.149506 	 0.078166 	 0.400597 	 -1.470370 	 1.176244 	 -3.064902 	 -3.072328 
0.149419 	 0.117667 	 0.400826 	 -1.541325 	 1.250009 	 -2.911625 	 -3.051135 
-0.076608 	 0.183687 	 0.400932 	 -2.198167 	 2.595831 	 -0.140506 	 3.077223 
-0.000399 	 0.153483 	 0.401160 	 -1.577360 	 -0.200575 	 0.132204 	 3.136218 
0.229347 	 0.092183 	 0.401160 	 -1.482300 	 1.399057 	 -3.096587 	 -2.999478 
0.188427 	 0.167433 	 0.401169 	 -2.743209 	 -3.088953 	 3.013752 	 -3.112633 
0.110153 	 0.009050 	 0.401347 	 -2.627955 	 2.519389 	 3.131075 	 3.087616 
-0.075555 	 -0.164472 	 0.401751 	 -2.508198 	 2.774654 	 2.990755 	 -0.054776 
0.185259 	 0.090968 	 0.402134 	 -1.435281 	 1.174193 	 -3.132996 	 -3.072572 
0.108235 	 0.019561 	 0.402874 	 -2.322352 	 2.628850 	 3.111047 	 3.078636 
0.058144 	 0.095584 	 0.402987 	 -2.594340 	 0.253662 	 0.447980 	 3.114472 
0.198267 	 0.051757 	 0.403357 	 -1.428240 	 1.059657 	 -3.042207 	 -3.130648 
-0.025378 	 -0.134236 	 0.404205 	 -2.729349 	 2.709335 	 3.090792 	 0.082551 
-0.032053 	 -0.204608 	 0.404270 	 -2.420492 	 2.721896 	 3.003032 	 -0.147906 
0.005022 	 -0.016281 	 0.404672 	 -2.203636 	 1.052078 	 -3.060647 	 0.013806 
0.244883 	 0.010710 	 0.405434 	 -1.452667 	 1.380817 	 -3.093303 	 -3.028929 
0.180047 	 0.028381 	 0.405964 	 -3.110502 	 3.024324 	 -3.125383 	 3.115967 
0.205965 	 -0.022334 	 0.405999 	 1.221968 	 -0.845375 	 3.007706 	 -3.101787 
0.182984 	 0.045642 	 0.407120 	 -1.664737 	 1.255014 	 -2.938371 	 -3.051836 
0.110016 	 0.014344 	 0.408503 	 -2.397034 	 2.689021 	 3.031609 	 3.075106 
0.175071 	 0.097551 	 0.408712 	 -1.491049 	 1.275925 	 3.094806 	 -3.039273 
0.078549 	 -0.209193 	 0.408735 	 -1.212320 	 2.365756 	 3.116882 	 -0.268714 
0.158203 	 0.064410 	 0.408902 	 -1.407791 	 0.911093 	 -3.004626 	 3.097286 
0.111236 	 0.016402 	 0.408918 	 -2.403521 	 2.686807 	 3.031046 	 3.077889 
0.095883 	 0.091346 	 0.409618 	 -2.479129 	 0.598104 	 -3.132835 	 -3.121777 
0.151738 	 -0.002342 	 0.409709 	 -3.031006 	 2.958198 	 3.141103 	 3.102318 
0.238029 	 0.039991 	 0.409721 	 -1.438626 	 1.133422 	 -3.055300 	 -3.110579 
0.142365 	 0.051542 	 0.409855 	 -1.423503 	 0.938602 	 -3.003928 	 3.111917 
0.068699 	 0.016525 	 0.409893 	 -2.689658 	 2.921760 	 3.040331 	 3.105552 
0.116614 	 0.049189 	 0.409973 	 -3.051696 	 2.991885 	 -3.137342 	 3.104764 
0.181645 	 0.087668 	 0.410303 	 -1.616332 	 1.262365 	 -2.957747 	 -3.040034 
-0.025758 	 -0.179569 	 0.410688 	 -2.684185 	 2.735633 	 3.082874 	 0.095871 
0.258182 	 0.054608 	 0.410952 	 -1.430395 	 1.134905 	 -3.007738 	 -3.095475 
0.115240 	 0.001186 	 0.411177 	 1.304269 	 -0.921314 	 3.058738 	 -3.113323 
0.142032 	 -0.006508 	 0.411585 	 1.313625 	 -0.925434 	 3.048134 	 -3.112338 
0.176999 	 0.097056 	 0.412787 	 -1.454124 	 1.157474 	 -3.039906 	 -3.079100 
-0.020505 	 -0.066958 	 0.413318 	 -2.706469 	 2.556728 	 -3.107858 	 -0.106232 
0.232534 	 0.028677 	 0.413392 	 -1.446889 	 1.302886 	 -3.093101 	 -3.056837 
0.192237 	 0.097474 	 0.413898 	 -1.447151 	 1.229548 	 -3.121307 	 -3.056083 
0.025458 	 0.064334 	 0.413946 	 -1.510617 	 -0.317273 	 0.307766 	 -3.103664 
-0.013577 	 0.152852 	 0.414048 	 -1.999384 	 0.159433 	 0.005631 	 -3.123394 
0.070438 	 0.149023 	 0.414350 	 -1.992883 	 0.036739 	 0.244556 	 -3.136482 
0.035979 	 -0.067283 	 0.414737 	 -2.253273 	 1.290441 	 -3.134421 	 -0.119594 
0.191358 	 0.032737 	 0.414756 	 -1.447669 	 1.284892 	 -3.091667 	 -3.052421 
-0.011923 	 -0.215413 	 0.415468 	 -2.664197 	 2.498822 	 3.111477 	 -0.130493 
0.185528 	 0.020589 	 0.415923 	 1.209996 	 -0.773435 	 3.015814 	 -3.105620 
0.071214 	 0.023054 	 0.416004 	 -3.029390 	 2.911915 	 -3.132126 	 3.097567 
0.165957 	 0.091337 	 0.417092 	 -1.571417 	 1.184511 	 -2.842503 	 -3.071688 
0.073640 	 0.020753 	 0.417263 	 -1.654160 	 -0.126382 	 -2.998596 	 -3.074326 
0.158988 	 0.140337 	 0.417447 	 -2.813399 	 -2.959882 	 3.018238 	 3.107138 
0.217521 	 0.185429 	 0.417614 	 -2.787108 	 -2.898580 	 2.997662 	 3.116554 
0.073192 	 -0.122102 	 0.417772 	 -1.434072 	 2.188557 	 3.044997 	 -0.170875 
0.170592 	 -0.045609 	 0.418308 	 1.280506 	 -1.028823 	 3.073655 	 -3.042146 
0.178628 	 0.022363 	 0.418530 	 -2.907048 	 2.882306 	 -3.132090 	 3.089694 
-0.066505 	 0.197077 	 0.418547 	 -2.204593 	 2.633892 	 -0.174266 	 3.057859 
0.136126 	 0.151083 	 0.418635 	 -2.044814 	 0.203985 	 -2.961984 	 3.079205 
0.171621 	 0.096029 	 0.418828 	 -1.489000 	 1.292248 	 3.088828 	 -3.028051 
0.169352 	 0.101242 	 0.419358 	 -1.512220 	 1.285429 	 -3.036128 	 -3.049847 
0.232826 	 0.015580 	 0.419512 	 -1.454873 	 1.406779 	 -3.108596 	 -3.028041 
0.154399 	 0.130839 	 0.419716 	 -2.745680 	 3.045444 	 3.031483 	 3.118923 
0.088205 	 0.022615 	 0.420190 	 -2.480343 	 2.293942 	 3.126796 	 3.096045 
0.111685 	 0.012115 	 0.420459 	 -1.453862 	 -0.416461 	 -2.927163 	 3.094806 
0.104632 	 0.010795 	 0.421481 	 -3.079177 	 2.976107 	 -3.141579 	 3.108775 
-0.015535 	 0.117571 	 0.421590 	 -1.552060 	 -0.117293 	 -0.177262 	 -3.126159 
0.060216 	 0.025151 	 0.421890 	 -1.860341 	 0.054360 	 -2.999411 	 -3.138823 
0.223712 	 0.120861 	 0.421982 	 -2.770698 	 2.892350 	 3.123760 	 3.064298 
0.090288 	 0.080702 	 0.422233 	 -2.893986 	 2.946172 	 3.042984 	 3.087171 
-0.016091 	 0.153594 	 0.423706 	 -1.836225 	 0.018484 	 0.156198 	 3.083351 
0.133180 	 0.132740 	 0.423737 	 -1.994554 	 0.224835 	 -2.996128 	 3.058776 
0.218859 	 0.094732 	 0.424037 	 -1.455969 	 1.268727 	 -3.079327 	 -3.053648 
0.225518 	 0.094863 	 0.424188 	 -1.477925 	 1.099867 	 -3.043002 	 -3.110002 
